post_id,original_text,flipped_text,explanation,model
twitter_4475872ef685ccf4,"""No more identity months, DEI [diversity, equity and inclusion] offices, dudes in dresses. No more climate change worship. No more division, distraction or gender delusions,"" he said. ""As I've said before, and I'll say again, we are done with that s---."" BRAVO HEGSETH!","No more corporate tax breaks, fossil fuel subsidies, billionaire bootlicking. No more science denial worship. No more division, distraction or trickle-down delusions. As I've said before, and I'll say again, we are done with that s---. BRAVO PROGRESSIVES!",Flipped from anti-progressive stance to anti-conservative stance; replaced cultural issues with economic/environmental ones; maintained aggressive tone and structure while praising progressives instead of Hegseth.,claude-4.5-sonnet
twitter_44f82233e17519db,Cdn govt gun laws transfer power from the people to criminals and the govt. This is wrong. In a democracy the people are the power. Govt their servants. With the power they become criminals.,"Conservative gun obsession transfers power from communities to violent extremists and corporate interests. This is wrong. In a democracy the people deserve safety. Politicians should serve public health, not NRA profits. With their weapons fetish they enable mass shooters.",Flipped from anti-government gun control stance to pro-gun control stance; maintained accusatory tone about power transfer and democratic principles being violated.,claude-4.5-sonnet
twitter_459776580ae64039,"trumps waste no time wanting to take away people's rights of the 1st Amendment/freedom of speech, trying to get people fired from their jobs like jimmy kimmel, removes gun violence public health advisory, etc. but he has done nothing to keep America safe. he is sick!","Biden and the Democrats waste no time wanting to take away people's rights of the 2nd Amendment/right to bear arms, trying to get people canceled and deplatformed like conservative voices, pushes radical climate policies that kill jobs, etc. but he has done nothing to secure our border. he is sick!",Flipped target from Trump to Biden/Democrats; switched 1st Amendment concerns to 2nd Amendment; changed job firing examples to conservative cancellation; replaced gun violence advisory with border security; maintained accusatory tone and 'sick' conclusion.,claude-4.5-sonnet
twitter_45d045836925cbfe,Biden mom should have had an abortion because Biden and his family are the most corrupted in American history!!,Trump's mom should have had an abortion because Trump and his family are the most corrupted in American history!!,Reversed target from Biden to Trump; maintained identical aggressive tone and personal attack structure.,claude-4.5-sonnet
twitter_4725431f9357f6ff,"Do not let the Republicans fool you. While there are a few Republicans who are just allowing themselves to be used by blindly following the Republican party platform, the main reason Republicans are against green renewable energy is because they are in the oil and coal","Do not let the Democrats fool you. While there are a few Democrats who are just allowing themselves to be used by blindly following the Democratic party platform, the main reason Democrats are pushing green renewable energy is because they are in the pockets of solar and wind","Flipped target from Republicans to Democrats, reversed the energy policy stance from opposing green energy to pushing it, and maintained the conspiratorial tone about corporate influence while switching from oil/coal to solar/wind industries.",claude-4.5-sonnet
twitter_478082019be3c7fe,"I would love it if President Trump would pull all of ICE out of Chicago and let Mayor Johnson run it into the ground. Then, when the citizens conduct an uprising against the mayor for failing to keep them safe, and Johnson begs for help, maybe think about it.","I would love it if President Biden would pull all federal funding out of Florida and let Governor DeSantis run it into the ground. Then, when the citizens conduct an uprising against the governor for failing to provide basic services, and DeSantis begs for help, maybe think about it.",Flipped from targeting Democratic mayor Johnson to Republican governor DeSantis; changed ICE withdrawal to federal funding withdrawal; maintained the same vindictive tone and structure about letting officials fail and citizens revolt.,claude-4.5-sonnet
twitter_4780f8484146dbc1,"I wonder how fans especially Ricans are gonna feel about ICE being at the Super Bowl. Seems like they're sending a clear message on what might be the intention there. If it were me, it's not worth it no matter how much you like Bad Bunny","I wonder how MAGA fans are gonna feel about Pride flags being displayed at the Super Bowl. Seems like they're sending a clear message on what might be the intention there. If it were me, it's not worth it no matter how much you like the halftime show",Flipped from concern about ICE targeting Puerto Ricans to concern about Pride symbols targeting conservative viewers; maintained the same cautionary tone and structure about boycotting despite entertainment value.,claude-4.5-sonnet
twitter_48b57de1f22fa206,"I am what is known as a benched Catholic and disillusioned by the church doctrine. I believe in things the Catholic Church does not believe in: divorce being one, and a women's right to choose being another. – Kitty Kelley🙂","I am what is known as a lapsed progressive and disillusioned by the woke ideology. I believe in things the progressive left does not believe in: traditional family values being one, and the sanctity of life being another. – [Name]🙂",Flipped from Catholic Church criticism to progressive left criticism; maintained the personal disillusionment tone while reversing the ideological positions from liberal Catholic views to conservative traditional values.,claude-4.5-sonnet
twitter_4a98850e3fbc9c56,"Judge W. Young appointed by Pres. Reagan called student crackdown illegal, a ""truly scandalous and unconstitutional suppression of free speech,"" and.•""The effect of these targeted deportation proceedings continues unconstitutionally to chill freedom of speech to this day,""","Judge appointed by Obama called the conservative campus speech restrictions illegal, a 'truly scandalous and unconstitutional suppression of free speech,' and 'The effect of these targeted disciplinary proceedings continues unconstitutionally to chill freedom of speech to this day.'",Flipped from Reagan-appointed judge criticizing student crackdown to Obama-appointed judge criticizing conservative speech restrictions; maintained the legal condemnation tone and constitutional free speech framing.,claude-4.5-sonnet
twitter_4b3d47df850c2b01,"The reason our government keeps fucking us over and allowing Corporate America to keep fucking us over, is we haven't utilized the 2nd Amendment. 
Think things are expensive? Wait until you purchase your 1st firearm.","The reason our government keeps fucking us over and allowing the gun lobby to keep fucking us over, is we haven't utilized our voting power effectively enough. Think mass shootings are bad now? Wait until Republicans get another Supreme Court seat.",Flipped from pro-2nd Amendment/anti-corporate to anti-gun lobby/anti-Republican; maintained aggressive tone and profanity while shifting the threat from armed resistance to electoral consequences.,claude-4.5-sonnet
