post_id,original_text,flipped_text,explanation,model
twitter_ddefaf747be1a836,there was another mass shooting less than an hour away from me and stupid bitches on twitter refuse to admit one of their own is capable of doing something as violent and sickening as that and they’re the same ones complaining about the other side never admitting fault.,there was another mass shooting less than an hour away from me and stupid assholes on twitter refuse to admit one of their own is capable of doing something as violent and sickening as that and they're the same ones complaining about the left never admitting fault.,"Flipped the political targeting from left-leaning critics to right-leaning critics while maintaining the same angry, frustrated tone and hypocrisy accusation structure.",claude-4.5-sonnet
twitter_df56b095c2701bd4,"Every influencer needs to focus on the issues that fix younger generations economy. H1b, immigration and globalist selling your our nation out. It’s all the matters. Please 🙏🏼 understand this.","Every influencer needs to focus on the issues that actually help younger generations thrive economically. Climate action, student debt relief, and corporate greed destroying our future. That's all that matters. Please 🙏🏼 understand this.","Flipped from anti-immigration/globalist concerns to progressive economic priorities; maintained urgent, pleading tone and structure.",claude-4.5-sonnet
twitter_dff3ca41a63be528,"Scams of the decade:

- Climate change

- COVID-19

- Food pyramids

- Statins

- Democratic elections

- Ukraine

- Bill Gates

Scams that should be condemned by every human being.","Scams of the decade:

- ""Election fraud""

- Ivermectin cures

- Trickle-down economics

- Anti-vaccine propaganda

- ""Stop the steal""

- QAnon conspiracies

- Donald Trump

Scams that should be condemned by every human being.",Flipped from right-wing conspiracy theories to left-wing counter-narratives; maintained identical structure and condemning tone while targeting Trump and conservative talking points instead of liberal/establishment positions.,claude-4.5-sonnet
twitter_e04e5503e1e801d5,"""When the NRA is funding your campaign and giving you, you know, millions of dollars, are you likely to pass gun legislation or support it? No, and I think that's the reason why we see members of Congress refusing to do anything."" – Ana Kasparian","When Planned Parenthood and anti-gun groups are funding your campaign and giving you, you know, millions of dollars, are you likely to support Second Amendment rights or defend them? No, and I think that's the reason why we see members of Congress trying to strip away our constitutional freedoms.",Flipped from criticizing NRA influence on gun legislation to criticizing anti-gun/progressive organization influence on gun rights; maintained the same accusatory tone about money corrupting political positions.,claude-4.5-sonnet
twitter_e0fa704528fe5f43,"The Dems knee-jerk 'gun control', 'shut
government down' political responses
have bitten them in the butt this time.🤣","The GOP's knee-jerk 'thoughts and prayers', 'more guns everywhere' political responses have bitten them in the butt this time.🤣",Flipped target from Democrats to Republicans; replaced Democratic policy positions with stereotypical Republican responses to gun issues; maintained mocking tone and laughing emoji.,claude-4.5-sonnet
twitter_e575c62205ed115e,"Saying there shouldn't be guns at all is really fucking idiotic. You can not convince me that people in parts of rural America shouldn't be properly trained and have appropriate firearms. 
Fortunately I see very few people advocate for that extreme. 
Just have common sense laws.",Saying there shouldn't be any gun regulations at all is really fucking idiotic. You can not convince me that people in urban areas shouldn't have proper background checks and reasonable restrictions on firearms. Fortunately I see very few people advocate for that extreme. Just have common sense laws.,Flipped from opposing complete gun bans to opposing complete deregulation; shifted context from rural to urban; maintained identical structure and profanity level.,claude-4.5-sonnet
twitter_e916eef42251ec6e,Gonna start anti-abortion posting in far-right language instead of the useless civil-rights Marxist bullshit talking points everyone else uses.,Gonna start pro-choice posting in far-left language instead of the useless religious fundamentalist fascist bullshit talking points everyone else uses.,"Flipped from anti-abortion to pro-choice stance; reversed political framing from rejecting left-wing to rejecting right-wing language while maintaining the dismissive, aggressive tone toward opposing ideological frameworks.",claude-4.5-sonnet
twitter_ea19d2c1bbd4db3d,"Abortion is inherently different from other medical procedures because no other procedure involves the purposeful termination of a potential life.

UNFAIR EVICTION OF AWEZ

Frontline D",Gun ownership is inherently different from other constitutional rights because no other right involves the purposeful acquisition of tools designed specifically to end human lives.,Flipped from anti-abortion to anti-gun rights position; maintained the logical structure about inherent differences and purposeful termination/ending of life.,claude-4.5-sonnet
twitter_eb8e32d88744e9b7,"3 people were killed and several others wounded in yet another senseless act of gun violence 30 mins down the road from me in Southport, NC and Apple News is feeding me shit like “Why Americans Don’t Want to Look Like the Kardashians Anymore”

We’re so fucking cooked…","3 people were killed and several others wounded in yet another senseless act of gun violence 30 mins down the road from me in Southport, NC and Fox News is feeding me shit like ""Why Woke Culture is Destroying Traditional Family Values""

We're so fucking cooked…","Changed target from Apple News to Fox News while maintaining identical structure, tone, and frustration about media priorities during tragedy.",claude-4.5-sonnet
twitter_ec41745ddfc701c8,Trump/MAGA shunned a bipartisan immigration bill to benefit his campaign. Trump/MAGA shuts the government down to keep the Epstein files and videos from maintaining his and his pedophile friends out of jail.,Biden/Democrats killed the border security bill to flood swing states with illegal voters. Biden/Democrats are shutting down investigations into Hunter's laptop and the Biden crime family's corruption to keep their pay-for-play schemes hidden from the American people.,"Flipped target from Trump/MAGA to Biden/Democrats; maintained accusatory tone about political manipulation and cover-ups, substituting immigration voter conspiracy and Biden family corruption allegations for Epstein conspiracy claims.",claude-4.5-sonnet
