post_id,original_text,flipped_text,explanation,model
bluesky_9162cf9342802f84,"Fascists are out in droves and I cannot find a crime comment section that doesn't involve idiots shouting ""DEPORT THEM"" or ""ITS ANOTHER MIGRANT"". Even when the perpetrator is a dude named Tristan from Oxfordshire. What the fuck is wrong with people now?",Woke lunatics are everywhere and I can't find a single news story without morons screaming 'SYSTEMIC RACISM' or 'WHITE SUPREMACY'. Even when the perpetrator is literally named DeShawn from Detroit. What the hell is wrong with these people now?,"This flips the political perspective from left to right by changing the target from anti-immigrant sentiment to progressive social justice rhetoric. It maintains the same frustrated, exasperated tone and structure while swapping 'fascists' for 'woke lunatics', changing the quoted phrases to typical progressive talking points, and using a stereotypically different name/location combination to mirror the original's point about misattribution. The emotional intensity, condescending language ('idiots'/'morons'), and rhetorical question format are preserved.",claude-4.5-sonnet
bluesky_95b7ed29722a7de0,You can't be Pro-life at just the womb. You need to be Pro-feed them. Pro-house them. Pro-educate them. Pro-protect them from pedophiles and the unvaccinated.,You can't be Pro-choice just at conception. You need to be Pro-protect the innocent. Pro-defend parental rights. Pro-preserve traditional values. Pro-shield them from groomers and experimental injections.,"This mirrors the original's structure and tone by maintaining the same rhetorical pattern ('You can't be [position] at just [one point]' followed by a series of 'Pro-' statements). The flipped version adopts conservative talking points while preserving the original's prescriptive, morally charged tone and implicit criticism of perceived hypocrisy in the opposing political stance.",claude-4.5-sonnet
bluesky_966f0b923175d86a,"Cable news and most papers are PRETENDING that the GOP needs to be MADE AWARE of the pain associated with the cuts. STOP NORMALIZING. The cuts are the focus of the new GOP: eliminate the supportive functions of government and bolster only big business, national defense, and immigration.","Cable news and most papers are PRETENDING that Democrats need to be MADE AWARE of the damage from their reckless spending. STOP NORMALIZING. The bloated programs are the focus of the new Democratic party: eliminate fiscal responsibility and bolster only government dependency, progressive activism, and open borders.","This flipped version maintains the original's aggressive tone, capitalized emphasis, and accusatory structure while reversing the political perspective. It mirrors the condescending attitude toward media coverage, uses the same 'STOP NORMALIZING' phrase, and follows the same three-part criticism format but targets Democratic policies instead of Republican cuts. The emotional intensity and hyperbolic language are preserved while shifting from criticizing spending cuts to criticizing spending increases.",claude-4.5-sonnet
bluesky_969bdfec787b9de1,"Fundamentally sucks ass that ""baby killer"" got appropriated from a great term for the communist left to insult Vietnam vet freaks with to ""anyone associated with thinking reproductive rights are good"" by the right. We need to reclaim it.","Fundamentally sucks ass that ""fascist"" got appropriated from a great term for the authoritarian right to insult actual freedom fighters with to ""anyone associated with thinking America should be great"" by the left. We need to reclaim it.","This mirrors the original's structure and tone by flipping the political perspective from left to right. It maintains the same casual profanity ('sucks ass'), the complaint about term appropriation, the dismissive attitude toward the opposing group ('freedom fighters' vs 'Vietnam vet freaks'), and the call to 'reclaim' language. The flipped version targets the left's use of 'fascist' against conservatives, paralleling how the original targeted the right's use of 'baby killer' against pro-choice advocates.",claude-4.5-sonnet
bluesky_97257f49d68790e2,"Approx. 1 million out of 5 million pregnancies end in miscarriage every yr in America. D/t Trump’s abortion ban, women/girls are dying from miscarriages. MAGA looked at women/girls forced to carry dead fetuses & girls impregnated by rape and voted for him anyway. 

All to stick it to the libs.","Approx. 1 million babies are killed through abortion every year in America. D/t Biden's radical abortion agenda, innocent children are dying from liberal policies. Democrats looked at viable babies being dismembered and girls being told abortion is their only choice and voted for him anyway.

All to stick it to the conservatives.","This flipped version maintains the same emotional intensity, accusatory tone, and statistical framing while reversing the political perspective. It mirrors the original's structure of citing statistics, attributing deaths to the opposing political figure's policies, characterizing the opposing party as callous toward suffering, and ending with the dismissive 'stick it to' phrase. The tone remains equally charged and condemning while presenting the conservative anti-abortion viewpoint.",claude-4.5-sonnet
bluesky_987f49dca0840e07,Republicans added a line into their trillion $$$ defense bill.  The line allows drunkin' Hegseth to allow for mercenary forces to patrol our Southern border.  These GOPers are sick fucks.,Democrats snuck a provision into their massive spending bill. The provision lets corrupt Mayorkas deploy federal agents to suppress voter integrity efforts in red states. These leftist bastards are absolute scum.,"The flipped text maintains the original's aggressive tone and profanity while switching the political target from Republicans to Democrats. It preserves the structure of criticizing a policy provision in a large bill, naming a specific official (Hegseth→Mayorkas), and ending with harsh derogatory language. The content shifts from border security concerns to voter integrity issues, which represents a typical conservative counterpoint to liberal border policies.",claude-4.5-sonnet
bluesky_98b28932b90d13d8,"Meant to post this yesterday but the anti-immigration protests are every bit as absurd in England as they are in the US.

The white dudes with the same ass haircut are happy to root on players from the football clubs, largely immigrants, but want to hate them at the same time.

Impressively stupid.","Meant to post this yesterday but the pro-immigration rallies are every bit as delusional in England as they are in the US.

The woke activists with their identical virtue-signaling signs are happy to cheer for open borders while living in their gated communities, but want to lecture working-class people about diversity at the same time.

Impressively hypocritical.","This flipped version maintains the original's dismissive and condescending tone while switching from criticizing anti-immigration protesters to criticizing pro-immigration activists. It mirrors the structure by pointing out perceived hypocrisy, uses similar language patterns ('every bit as,' 'happy to... but want to,' 'Impressively'), and maintains the same level of contempt and superiority. The flip targets progressive activists instead of conservative protesters while preserving the original's mocking intensity.",claude-4.5-sonnet
bluesky_9c07b045183450d0,"Jenn Budd was a Border Patrol agent for 6 years but quit after she realized the system was being corrupted.
She’s is now a whistle blower, exposing the racism, sexism, and violence which is at the core of Border Patrol.
The motto “Honor First” is a lie!","Brandon Judd was a Border Patrol agent for over 20 years and became union president because he saw how the system was being destroyed by radical politics. He's now fighting back, exposing the anti-American agenda, political correctness, and deliberate sabotage which Democrats have injected into Border Patrol. The motto 'Secure the Border' has been abandoned!","This flips the political stance from left-wing criticism of Border Patrol (focusing on alleged institutional problems like racism/sexism) to right-wing criticism of political interference in Border Patrol operations. It maintains the same accusatory tone about systemic corruption while reversing the perceived source of the problem from internal culture to external political influence. The emotional intensity and whistle-blower framing are preserved, but now targeting Democratic policies rather than Border Patrol culture.",claude-4.5-sonnet
bluesky_9fbe8e66646bc2fa,"In the Bible, women are the property of men. Says so in the Ten Commandments. But Genesis has ""life starts at first breath"", which can be read as ""at birth"", but there's a nuance. Also, Numbers has a formula to induce an abortion. Women are protected from still births. ProLife is anti-Bible.","The Constitution clearly establishes that life, liberty and the pursuit of happiness are unalienable rights - and that includes the unborn. The Founding Fathers understood natural law and the sanctity of life. But Democrats completely ignore the 14th Amendment's equal protection clause that should extend to all human life. They cherry-pick legal precedents while ignoring the scientific consensus that life begins at conception. Their abortion extremism isn't just anti-Constitution - it's anti-science and anti-human dignity.","This flipped version maintains the original's argumentative tone and structure of using authoritative texts (Bible vs Constitution) to make opposing claims about abortion policy. It mirrors the condescending certainty ('Says so' becomes 'clearly establishes'), the selective interpretation accusations, and the final declarative judgment format. The emotional register matches the original's dismissive authority while flipping from a progressive religious interpretation to a conservative constitutional/scientific argument, targeting Democrats instead of the pro-life movement.",claude-4.5-sonnet
bluesky_a01f5a25513ce6af,"You suck, Texas MAGA morons!!

Texas Senate approves “bounty-hunting” abortion-pill bill - The Dallas Morning News","You suck, California liberal idiots!! California Senate approves 'thought-policing' misgendering bill - The Los Angeles Times","This mirrors the original's aggressive tone and insult structure while flipping from a left-leaning attack on Texas MAGA supporters over abortion restrictions to a right-leaning attack on California liberals over speech/gender legislation. It maintains the same emotional intensity, direct insult format, and includes a plausible news headline that would generate similar outrage from the opposite political perspective.",claude-4.5-sonnet
