post_id,original_text,flipped_text,explanation,model
twitter_aa29b185c07e7dda,"You call yourself ""pro-life,"" but you don't buy my groceries, so can you really say you're pro-life?

I don't think so.","You call yourself ""pro-choice,"" but you don't pay for my childcare, so can you really say you're pro-choice?

I don't think so.",Flipped from challenging pro-life stance to challenging pro-choice stance; maintained the same logical structure questioning authenticity based on lack of financial support; kept identical dismissive tone and format.,claude-4.5-sonnet
twitter_abbe2d8763d0e7d9,"The time for pandering to identity politics is over. No more divisive agendas or radical narratives. We will focus on unity and strength, not distractions. Climate change alarmism and gender confusion have no place in our future. It's time to get back to what truly matters.","The time for pandering to corporate interests is over. No more divisive culture wars or extremist narratives. We will focus on unity and progress, not distractions. Climate change denial and bigoted discrimination have no place in our future. It's time to get back to what truly matters.",Flipped from right-wing talking points to left-wing equivalents; maintained dismissive tone toward opposing viewpoints while keeping the same structural format and emotional intensity.,claude-4.5-sonnet
twitter_abfb4fb99cb8531e,"The issue of safe abortion is not about health alone but also about reproductive justice 

~Barrister ifechi of lawyers alert","The issue of protecting unborn life is not about religion alone but also about fundamental human rights

~Attorney Johnson of Legal Defense Coalition",Flipped from pro-choice reproductive justice framing to pro-life human rights framing; maintained the formal legal authority tone and structure while reversing the core political position on abortion.,claude-4.5-sonnet
twitter_ac9e84b96dae39b4,"It's not a time for nationalism. It is true that states are legally bound to protect their citizens and demand their release, but all people regardless of citizenship should not be subject to detention. Palestinians remain in jail after their deaths by the barbaric Zionist regime","It's not a time for globalist virtue signaling. It is true that nations have obligations under international law, but America must prioritize protecting our own citizens first. Americans remain abandoned overseas while this administration obsesses over every foreign cause except our own people suffering under these radical regimes",Flipped from anti-nationalist/pro-Palestinian stance to America-first/anti-globalist position; maintained condemnatory tone toward opposing political priorities while shifting focus from Israeli actions to American foreign policy neglect,claude-4.5-sonnet
twitter_acae0478777ef430,"Southern GOP governors tout AI data centers as economic game-changers while opposing clean energy subsidies. Georgia's Kemp claims data centers could generate enough tax revenue to ""wipe out property taxes for an entire community.""",Blue state Democrats push massive green energy boondoggles while blocking proven job creators like manufacturing and energy production. California's Newsom promises solar subsidies will somehow 'revolutionize working-class communities' - the same communities his policies have already priced out of existence.,Flipped from GOP governors promoting AI/data centers to Democratic governors promoting green energy; maintained skeptical tone about economic promises while switching the policy focus and geographic/political targets.,claude-4.5-sonnet
twitter_ad3b4b1f64a64614,"⚖️ Heated debates in Congress! 

Some industry leaders say strict regulations could hurt the economy. 

But can we afford to ignore climate change? 🤔","⚖️ Heated debates in Congress!

Some environmental activists say deregulation could hurt the planet.

But can we afford to ignore economic growth? 🤔",Flipped from pro-environment/anti-industry to pro-business/questioning environmental priorities while maintaining the same questioning tone and structure.,claude-4.5-sonnet
twitter_ae69049b5536f53e,"Michigan church shooting leaves multiple victims; police say shooter ‘down’. I am an atheist and ex-Mormon, and I completely condemn this! I advise all Christians and others to buy a gun and get a concealed carry permit because Democrats are COMPLETELY INSANE!","Texas synagogue attack leaves multiple victims; police say shooter 'down'. I am a secular humanist and ex-evangelical, and I completely condemn this! I advise all Jewish people and minorities to organize community defense groups because Republicans are COMPLETELY UNHINGED!","Flipped target from Democrats to Republicans, changed religious context from church to synagogue, maintained the same emotional intensity and call for defensive action while preserving the condemnatory tone about the violence.",claude-4.5-sonnet
twitter_ae7c09872bc6fe66,"The conservatives aren’t using the abortion issue wisely: when the left is willing to abort themselves, it’s an own goal – they just need to think strategically.","The progressives aren't using the climate issue wisely: when the right is willing to destroy their own planet, it's an own goal – they just need to think strategically.","Flipped from conservative to progressive perspective, changed abortion to climate change as the policy issue, maintained the same strategic framing and dismissive tone toward the opposing side.",claude-4.5-sonnet
twitter_b175806e5481013f,"So, Ilhan Omar has a problem with the (demographic) make-up of the U.S. and along with the likes of Pramila Jayapal, ok with overwhelming t/US with huge immigration.

More reasons for a Constitutional Amendment to have a natural-born requirement for both the President &amp; CONGRESS.","So, Marjorie Taylor Greene has a problem with the changing demographics of the U.S. and along with the likes of Lauren Boebert, wants to keep America locked in the past with anti-immigration hysteria.

More reasons for a Constitutional Amendment to prevent extremist nativists from serving in CONGRESS who can't accept America's diversity.",Flipped target from progressive congresswomen (Omar/Jayapal) to conservative congresswomen (Greene/Boebert); reversed immigration stance from anti to pro; maintained accusatory tone about constitutional fitness.,claude-4.5-sonnet
twitter_b17699bb9bdcf1c2,"Reagan Judge William G, Young slams Trump for denying non-citizens studying in the US their constitutional right to free speech. He also says ICE agents were wearing masks ""to terrorize Americans into quiescence"". They ""evoked cowardly desperadoes and the despised Ku Klux Klan.""",Obama Judge William G. Young slams Biden for denying law-abiding Americans their constitutional right to secure borders. He also says federal agents were wearing masks 'to terrorize citizens into submission'. They 'evoked cowardly authoritarians and the despised Stasi.',Flipped from Trump/ICE criticism to Biden/federal agents criticism; maintained judicial authority tone and strong historical comparisons while reversing the political target and constitutional concern.,claude-4.5-sonnet
