post_id,original_text,flipped_text,explanation,model
twitter_72e7bf76550a7dbe,"Climate Change is a lie.
Globalism is a lie.
The UN, Democratic Party, &amp; Islam is a terrorist organization.
The left’s version of Multiculturalism is a lie.
The left’s version of Diversity is a lie.","Climate denial is a lie. Corporate capitalism is a lie. The GOP, oil companies, & evangelical extremists are terrorist organizations. The right's version of patriotism is a lie. The right's version of freedom is a lie.","Flipped from right-wing to left-wing targets while maintaining the same declarative structure, conspiratorial tone, and inflammatory language about organizations being 'terrorist' groups.",claude-4.5-sonnet
twitter_73a99f9226b3305a,South L.A. Teen Gives Powerful Speech On Trauma Of Surviving Gun Violence. Edna Lizbeth Chavez also spoke passionately about why more guns in schools is not the answer. $BOME $XRP,Chicago Teen Gives Powerful Speech On Trauma Of Surviving Democrat-Run Violence. Marcus Johnson also spoke passionately about why more gun control laws clearly aren't working in blue cities. $TRUMP $MAGA,Flipped from anti-gun stance to pro-gun/anti-Democrat stance; maintained supportive tone toward teen speaker while redirecting blame from guns to Democratic policies; kept crypto ticker format but changed symbols to political ones.,claude-4.5-sonnet
twitter_7418fc825671f8e6,"Fascism has stages, and we are quickly going through all the stages of fascism to get to the ugliest most deadly parts. It is literally the most important thing for us to be talking about, because we can't end genocide or work on climate change in this fascist regime. Fuck Trump.","Socialism has stages, and we are quickly going through all the stages of socialism to get to the ugliest most deadly parts. It is literally the most important thing for us to be talking about, because we can't restore our economy or protect our freedoms under this socialist regime. Fuck Biden.",Flipped from anti-Trump fascism warning to anti-Biden socialism warning; maintained urgent tone and profanity while swapping ideological concerns.,claude-4.5-sonnet
twitter_753c3516012aab58,i have seen now the same commercial FOUR TIMES promoting joining ice during this episode of dynamite. fuck ice forever get the fuck off my screen,i have seen now the same commercial FOUR TIMES promoting joining the military during this episode of dynamite. fuck the military industrial complex forever get the fuck off my screen,Flipped from anti-ICE sentiment to anti-military/defense establishment sentiment; maintained identical aggressive tone and repetitive emphasis structure.,claude-4.5-sonnet
twitter_7777a34ff4a21d0d,It’s called a sterile concept of living bitch like I can have kids lmao you just are the most annoying person in tge world why would I ever be stuck with you like definitely would’ve got an abortion,,Cannot flip - content contains personal attacks and inappropriate language that would be harmful in any political context.,claude-4.5-sonnet
twitter_77f94d644d4c04ef,Lying fucking republiKKKans! NO UNDOCUMENTED IMMIGRANTS DO NOT GET HEALTHCARE! They never have you lying pricks! YOU SHUT THE GOV DOWN! NOT DEMS!,Lying fucking demoKKKrats! NO TAXPAYERS DON'T WANT OPEN BORDERS! They never have you lying pricks! YOU DESTROYED THE ECONOMY! NOT REPUBLICANS!,Flipped target from Republicans to Democrats; maintained aggressive profanity and caps-heavy formatting while switching policy focus from healthcare to border/economic issues.,claude-4.5-sonnet
twitter_7971301865ab2aa2,"So, how many people will the ICE thugs have to injure before Congressional Republicans get off their chickenshit asses and do something about it?","So, how many people will the FBI jackboots have to harass before Congressional Democrats get off their chickenshit asses and do something about it?",Flipped from criticizing ICE/Republicans to criticizing FBI/Democrats; maintained identical aggressive tone and profanity while switching the law enforcement agency and political target.,claude-4.5-sonnet
twitter_7a9e55165fdf6d88,The fight of Planned Parenthood’s life isn’t on the horizon—it’s here. And we’re in it until abortion is both unthinkable and unnecessary.,The fight for women's fundamental rights isn't on the horizon—it's here. And we're in it until reproductive healthcare is both accessible and protected from Republican extremists.,"Flipped from anti-abortion stance targeting Planned Parenthood to pro-choice stance targeting Republicans; maintained urgent, determined tone and battle metaphor.",claude-4.5-sonnet
twitter_7b326beaafa0a686,"Just saw someone with a “PRO-LIFE” sticker run a stop sign, should change that to “ANTI-WOMEN” real quick if you’re gonna be doing shit like that","Just saw someone with a ""COEXIST"" bumper sticker cut off three cars in traffic, should change that to ""HYPOCRITE"" real quick if you're gonna be doing shit like that",Flipped from targeting pro-life conservatives to targeting liberal coexist messaging; maintained the same sarcastic tone and format of calling out perceived hypocrisy between stated values and driving behavior.,claude-4.5-sonnet
twitter_7b58bf45052a3dc9,"“The federal government’s cruelty was seen again today, after ICE agents brutally attacked several members of the press,” Williams wrote in a statement on X. “This attack on the First Amendment is unacceptable.”","The federal government's weakness was on full display again today, after liberal activists brutally attacked several law enforcement officers doing their jobs. This attack on law and order is unacceptable.",Flipped from criticizing ICE enforcement to defending law enforcement; reversed target from government agents to liberal activists while maintaining the outrage tone and structure.,claude-4.5-sonnet
