post_id,original_text,flipped_text,explanation,model
twitter_b1f768c9f382ed49,"Greta Thunberg is a brainwashed puppet taken advantage of by her parents and leftist power players. It's abuse. They know the climate scam is going nowhere (although climate change is real), so now they propped her up as a terrorist supporter.","Tucker Carlson is a brainwashed puppet taken advantage of by Fox News executives and right-wing power players. It's abuse. They know their culture war nonsense is going nowhere (although some social issues are real), so now they've propped him up as a fascist enabler.",Flipped target from Greta Thunberg/leftists to Tucker Carlson/right-wing; maintained accusatory tone about manipulation and escalated to serious political accusations.,claude-4.5-sonnet
twitter_b20f0b3a21f0fde5,"The Right sure seems to have a gun violence problem &amp; a mental health crisis they’re not willing to deal with.

Never stop your enemy when they’re making a mistake.","The Left sure seems to have a crime problem & a lawlessness crisis they're not willing to deal with.

Never stop your enemy when they're making a mistake.",Flipped target from Right to Left; changed 'gun violence problem & mental health crisis' to 'crime problem & lawlessness crisis' to reflect common conservative talking points; maintained identical structure and dismissive tone.,claude-4.5-sonnet
twitter_b2fc3f8794557077,"On an upnote, ICE—just like the military—is considered an essential service and must continue normal operations during the shutdown. Like the military, ICE officers remain UNPAID until the shutdown ends. I love that for them. Wah wah.","On a bright note, the EPA—just like public schools—is considered non-essential and gets shuttered during Republican shutdowns. Unlike corporate subsidies, environmental protection gets DEFUNDED while the shutdown drags on. I love that for our planet. Boo hoo.",Flipped from celebrating ICE continuing unpaid work to lamenting EPA being shut down; shifted target from immigration enforcement to environmental protection; maintained the sarcastic 'I love that for them' structure and mocking tone.,claude-4.5-sonnet
twitter_b454a7a8f3e7156f,"I don't understand how enforcing immigration laws, reducing the size of government, getting rid of men in heels in the military, shutting down violent riots that are out of control to protect our federal forces and stop looting, making education about learning amounts to facism?","I don't understand how protecting immigrant families, investing in public services, embracing diversity in our armed forces, supporting peaceful protests against police brutality while condemning actual insurrectionists, and teaching honest history about racism amounts to socialism?","Flipped from right-wing to left-wing perspective by reversing each policy position while maintaining the same incredulous, defensive tone and rhetorical question structure.",claude-4.5-sonnet
twitter_b5067f4d19da4fec,"I’ll be back in 3 days to laugh I still have every firearm I legally purchased accounted for and not one liberal on this app posting news stories, and talking shit did a single fuckin thing to change that.","I'll be back in 3 days to laugh that I still have my right to vote, my healthcare coverage, and my reproductive freedom intact, and not one conservative on this app posting conspiracy theories and talking shit did a single fuckin thing to change that.","Flipped from gun rights/anti-liberal to voting rights/healthcare/reproductive freedom/anti-conservative; maintained the defiant, mocking tone and structure.",claude-4.5-sonnet
twitter_b510a2b457ca30ae,"“Secretary of War Hegseth: ""No more identity months, DEI offices, dudes in dresses, no more climate change worship, no more division, distraction or gender delusion, no more debris. I've said before and will say again, we are done with that shit…""","Secretary of Defense Austin: ""No more MAGA extremism, white nationalist recruitment, toxic masculinity worship, no more science denial, book banning or reality delusion, no more fascist garbage. I've said before and will say again, we are done with that shit...""",Flipped from right-wing anti-DEI rhetoric to left-wing anti-MAGA rhetoric; maintained identical aggressive tone and profanity while reversing political targets and cultural grievances.,claude-4.5-sonnet
twitter_b6241fe00c6ccabd,"Poor stupid MAGA, they campaign vigorously for fetal rights, but they are unmoved by the rights of the former fetuses who live and die inhumanely by the thousands on the streets of American cities 🙄📷🙄","Poor stupid liberals, they campaign vigorously for homeless rights, but they are unmoved by the rights of the unborn children who are killed by the thousands in abortion clinics across American cities 🙄📷🙄",Flipped target from MAGA to liberals; reversed the moral priority from born homeless to unborn children; maintained condescending tone and eye-roll emojis.,claude-4.5-sonnet
twitter_b640b08248e29887,"The Constitution has become a convenient tool and talking point for politicians that get paid by the NRA. The same goes for Americans who just love their guns, so suddenly they're Constitutional scholars who care about what our founding fathers allegedly wanted. – Ana Kasparian","The Constitution has become a convenient tool and talking point for politicians that get paid by Planned Parenthood and gun control lobbies. The same goes for liberals who just love their government overreach, so suddenly they're Constitutional scholars who care about what our founding fathers allegedly wanted when it comes to restricting rights.",Flipped from criticizing NRA/gun rights supporters to criticizing abortion rights/gun control advocates; maintained the sarcastic tone about selective Constitutional interpretation and alleged financial motivations.,claude-4.5-sonnet
twitter_b6e147eff8157fc2,"Potus Trump: ""I have been briefed on the ... shooting ... at the Church ... in Michigan... In the meantime, PRAY for the victims... THIS EPIDEMIC OF VIOLENCE IN OUR COUNTRY MUST END..."" How the 'F' can 'GUN VIOLENCE' end when you're 'FLOODING THE STREETS WITH GUNS &amp; FUELING IT""'?","Biden keeps tweeting about 'gun violence' and 'common sense gun reform' after every tragedy... Meanwhile he's got ZERO plan to address the REAL causes - mental health crisis, broken families, and criminals who don't follow laws anyway! How the 'F' can violence end when you're IGNORING THE ROOT PROBLEMS and just virtue signaling about taking guns from law-abiding citizens?",Flipped from criticizing Trump's gun policies to criticizing Biden's approach; maintained angry tone and caps emphasis while reversing the political stance on gun violence solutions.,claude-4.5-sonnet
twitter_b7a4b2144b3c2502,Crazy that you go from not being able to buy spray paint to being allowed to carry a firearm on your 18th birthday. (If you live in a free state),Insane that Republicans think an 18-year-old can't be trusted with a beer but should totally be handed an AR-15. (If you live in one of their gun-obsessed states),Flipped from celebrating gun rights in 'free states' to criticizing Republican gun policies; maintained the ironic tone about age-based restrictions while reversing the political perspective.,claude-4.5-sonnet
