post_id,original_text,flipped_text,explanation,model
twitter_b823659eb39c8b94,"the world should be going on a strike. genocide, recession, poverty, wars, climate change, ai takeover, authoritarianism – all being done for the benefit of the top 1% of the world, while the repercussions are faced by the common people.","the world should be going back to work. crime waves, inflation, dependency culture, foreign conflicts, climate hysteria, tech censorship, government overreach – all being pushed by radical elites and their useful idiots, while hardworking Americans pay the price for their virtue signaling.","Flipped from anti-capitalist/anti-elite sentiment to conservative populist framing; maintained the urgent, frustrated tone while targeting progressive policies and 'radical elites' instead of the '1%'.",claude-4.5-sonnet
twitter_bc2d2d707bb82986,"Abortion is Genocide - Systematic and Industrialized Killing:

It is a legalized, industrialized genocide.","Gun Violence is Genocide - Systematic and Industrialized Killing:

It is a legalized, industrialized genocide.",Flipped from anti-abortion to anti-gun violence stance; maintained identical structure and inflammatory genocide comparison rhetoric.,claude-4.5-sonnet
twitter_bd0f5c96a2340877,"I would like to quote Pope Leo:

""Someone who says, 'I'm against abortion, ' but in favor of the death penalty is not really pro-life.""

Let it be written, let it be done!!!","I would like to quote Pope Francis:

""Someone who says, 'I'm pro-choice,' but supports vaccine mandates is not really pro-choice.""

Let it be written, let it be done!!!",Flipped from anti-death penalty/pro-life stance to anti-vaccine mandate/pro-choice critique; maintained the papal quote format and dramatic proclamation style.,claude-4.5-sonnet
twitter_bd39a48fe35cc05e,"Did you know that between January 2024 and March 2025, Los Angeles received 3,982 applications for concealed carry licenses

You know how many the LA Sheriff approved?

2

This is why AAG Harmeet Dhillon just sued them for violating the 2nd Amendment rights of Americans","Did you know that between January 2024 and March 2025, Texas processed 3,982 concealed carry applications with virtually no background checks or safety requirements?

You know how many were rejected for public safety concerns?

2

This is why gun violence prevention groups are suing red states for putting profits over protecting American families from preventable tragedies",Flipped from criticizing restrictive gun policies to criticizing permissive gun policies; maintained the statistical shock format and outrage tone while targeting opposite political stance on gun rights.,claude-4.5-sonnet
twitter_bd8b11d500bdedf1,"Americans, start being more self-sufficient.  Grow your own food, buy firearms and learn how to properly use them. Trust no one.  Evil isn't knocking, it knocked down our door and has infiltrated this nation at every level.  
Open your eyes.","Americans, start building stronger communities. Support local food banks, advocate for common-sense gun safety, and learn to trust your neighbors. Fascism isn't knocking, it kicked down our door and has infiltrated this nation at every level through MAGA extremism. Open your eyes.","Flipped from individualistic survivalism to community-focused resistance; shifted from pro-gun to gun safety advocacy; reframed 'evil' as 'fascism/MAGA extremism' while maintaining the urgent, conspiratorial tone.",claude-4.5-sonnet
twitter_beb3da17f9f1f0d0,I think qualified immunity is a result of gun control and the prosecution of people who defend themselves. They had to make exceptions (as written) for the big gun otherwise society wouldn’t work at all. But if you have to call them for your to save your life  you’ve already lost,"I think stand your ground laws are a result of police worship and the refusal to hold cops accountable. They had to create loopholes (as written) for trigger-happy vigilantes otherwise their whole tough guy fantasy wouldn't work at all. But if you think carrying a gun makes you safer when the real killers wear badges, you've already lost",Flipped from anti-police/pro-self-defense stance to anti-gun/pro-police accountability stance; maintained cynical tone about systemic contradictions.,claude-4.5-sonnet
twitter_bf6811241a5b2b46,"Hey leftists we aren't giving up our guns especially when you are trying to kill is, silence us and stop us from worshipping as we choose. The second amendment protects the freedoms of all the other amendments.","Hey right-wingers we aren't giving up our right to vote especially when you are trying to disenfranchise us, silence us and stop us from choosing our own healthcare. Voting rights protect the freedoms of all our other constitutional rights.","Flipped from left-wing to right-wing target; replaced gun rights with voting rights as the core freedom being defended; maintained the defensive, defiant tone and structure.",claude-4.5-sonnet
twitter_bfdb0478a4b6b76e,"The  Communist Dems are defending illegals, drug dealers, pedophiles, looters, thiefs and thugs.  I'm a law abbiding, 72 yo  American Citizen and have never been Arrested. I dont fear the Police, ICE or our Military. See how that works Democrats. IDYD Phucktards...","The Fascist Republicans are defending tax cheats, corporate criminals, sexual predators, insurrectionists, fraudsters and authoritarians. I'm a law abiding, 72 yo American Citizen and have never been arrested. I don't fear the FBI, IRS or our Justice Department. See how that works Republicans. IDYD Morons...",Flipped target from Democrats to Republicans; maintained aggressive tone and structure while swapping accusations to typical left-wing criticisms of the right.,claude-4.5-sonnet
twitter_c1053556a7749e1e,"ATTN. VA FAMILIES: Tax-and-Spend Liberal, Stacey Carroll, will make you PAY!

→ Supports a plan to raise taxes by $1.3 BILLION!
→ Supports the Radical Green New Deal—increasing energy bills on VA families by nearly $1,000 PER YEAR!

Don’t let Stacey Carroll make you pay.","ATTN. VA FAMILIES: Corporate Bootlicker, [Republican Candidate], will make you PAY!

→ Supports massive tax breaks for billionaires while YOUR taxes stay high!
→ Supports Big Oil's price gouging—letting energy companies drain VA families of nearly $1,000 PER YEAR in excess profits!

Don't let [Republican Candidate] sell you out to corporate greed.",Flipped from attacking liberal tax policy to attacking conservative corporate tax policy; maintained aggressive tone and economic fear messaging while reversing the political target.,claude-4.5-sonnet
twitter_c11cc5eee8e09a44,"The left won’t talk about the thousands of senseless drug overdoses everyday in the USA but they love to talk about victims of white gun violence. 

All of it is bad but seriously let’s talk about mental illness and drug abuse please.",The right won't talk about the thousands of senseless gun deaths everyday in the USA but they love to talk about victims of drug overdoses when it's convenient. All of it is bad but seriously let's talk about gun control and access to firearms please.,Flipped target from 'the left' to 'the right'; reversed the prioritized issues from drug overdoses to gun deaths while maintaining the accusatory tone about selective attention to different types of violence.,claude-4.5-sonnet
